ID,Sku,unit,kod_odrzavanja,skupljanje,oeko_badge,"Regular Price","Parent Product ID"
27158,"TIL ČIPKA ROCHAS 17132",met,sxA8$,"po dužini do 2% po širini do 2%",,,0
27159,"TIL ČIPKA ROCHAS 125 CM 17132 - ROYAL BLUE",,,,,59.73,27158
27164,"TIL ČIPKA ROCHAS 125 CM 17132 - WHITE",,,,,59.73,27158
27166,"TIL ČIPKA ROCHAS 125 CM 17132 - NAVY",,,,,59.73,27158
27344,"MAKRAME ČIPKA LACY 17133",met,bxA+!,"po dužini do 0% po širini do 0%",,,0
27345,"MAKRAME ČIPKA LACY 120-130 CM 17133 - 950",,,,,31.85,27344
27346,"MAKRAME ČIPKA LACY 120-130 CM 17133 - 320",,,,,31.85,27344
27347,"MAKRAME ČIPKA LACY 120-130 CM 17133 - 215",,,,,31.85,27344
27348,"MAKRAME ČIPKA LACY 120-130 CM 17133 - 091",,,,,31.85,27344
27349,"MAKRAME ČIPKA LACY 120-130 CM 17133 - 999",,,,,31.85,27344
27350,"MAKRAME ČIPKA LACY 120-130 CM 17133 - 820",,,,,31.85,27344
27351,"MAKRAME ČIPKA LACY 120-130 CM 17133 - 600",,,,,31.85,27344
27353,"MAKRAME ČIPKA LACY 120-130 CM 17133 - 321",,,,,31.85,27344
27354,"MAKRAME ČIPKA LACY 120-130 CM 17133 - 225",,,,,31.85,27344
27355,"MAKRAME ČIPKA LACY 120-130 CM 17133 - 180",,,,,31.85,27344
27356,"MAKRAME ČIPKA LACY 120-130 CM 17133 - 020",,,,,31.85,27344
27357,"MAKRAME ČIPKA LACY 120-130 CM 17133 - 001",,,,,31.85,27344
27488,"KRISTAL 16 MM 12146",kom,,,,0.12,0
27505,"KRISTAL 12-13 MM 15173",kom,,,,0.11,0
27506,"KRISTAL 8-9 MM 15176",kom,,,,0.1,0
27513,"KRISTAL 12 MM 12089",kom,,,,,0
27515,"KRISTAL 12 MM 12089 - ORANGE",,,,,0.05,27513
27532,"KRISTAL 10 MM 13102",kom,,,,,0
27533,"KRISTAL 10 MM 13102 - PINK",,,,,0.04,27532
27534,"KRISTAL 10 MM 13102 - ORANGE",,,,,0.04,27532
27535,"KRISTAL 10 MM 13102 - GREEN",,,,,0.04,27532
27536,"KRISTAL 10 MM 13102 - BLACK",,,,,0.04,27532
27552,"KRISTAL 8x10 MM 12148",kom,,,,0.07,0
27556,"KRISTAL 10x14 MM 12149",kom,,,,0.13,0
27586,13418,met,,,,0.55,0
27599,13419,met,,,,1.10,0
27600,13420,met,,,,1.60,0
27601,14419,met,,,,2.10,0
27628,"GUMB MULTICOLOR CCA 12 MM 13353",kom,,,,,0
27630,"GUMB MULTICOLOR CCA 12 MM 13353 - 8",,,,,0.15,27628
27631,"GUMB MULTICOLOR CCA 12 MM 13353 - 7",,,,,0.15,27628
27632,"GUMB MULTICOLOR CCA 12 MM 13353 - 6",,,,,0.15,27628
27633,"GUMB MULTICOLOR CCA 12 MM 13353 - 5",,,,,0.15,27628
27634,"GUMB MULTICOLOR CCA 12 MM 13353 - 4",,,,,0.15,27628
27635,"GUMB MULTICOLOR CCA 12 MM 13353 - 3",,,,,0.15,27628
27636,"GUMB MULTICOLOR CCA 12 MM 13353 - 2",,,,,0.15,27628
27637,"GUMB MULTICOLOR CCA 12 MM 13353 - 13",,,,,0.15,27628
27639,"GUMB MULTICOLOR CCA 12 MM 13353 - 11",,,,,0.15,27628
27640,"GUMB MULTICOLOR CCA 12 MM 13353 - 10",,,,,0.15,27628
27641,"GUMB MULTICOLOR CCA 12 MM 13353 - 1",,,,,0.15,27628
28478,"09657 - BIANCO",,,,,23.80,12335
28580,"ČIPKA FLORES 44016 130 CM 17115 - 001",,,,,46.45,26817
28596,"TIL ČIPKA PLATA 75029 130 CM 17102 - 002",,,,,70.34,26983
28652,"MAKRAME ČIPKA 75006 17143",met,sxA+!,"po dužini do 0% po širini do 0%",,62.38,0
28659,"TIL ČIPKA 2427 17142",met,axA+!,"po dužini do 0% po širini do 0%",,119.45,0
28690,"ČIPKA 75038 17140",met,syE+$,"po dužini do 2% po širini do 1,8%",,59.73,0
28717,17089,met,axA8!,"po dužini do 2,2% po širini do 1,8%",,,0
28730,09795,met,sxA+!,"po dužini do 2,5% po širini do 2%",,38.49,0
28737,"ČIPKA 00330",met,axA8!,"po dužini do 1,8% po širini do 1,5%",,,0
28738,"ČIPKA 00330 - 2_VIOLET",,,,,13.14,28737
28740,"ČIPKA 00330 - 2_RED",,,,,13.14,28737
28741,"ČIPKA 00330 - 2_MAUVE",,,,,13.14,28737
28742,"ČIPKA 00330 - 2_GREY ROSE",,,,,13.14,28737
28743,"ČIPKA 00330 - 2_CREME",,,,,13.14,28737
28747,"ČIPKA 00330 - 1_BROWN",,,,,13.14,28737
28864,08097,met,axA8&quot;,"po dužini do 3% po širini do 2,5%",,,0
28967,"17050 - 4 BEIGE",,,,,19.3,25044
29071,01190,kom,,,,,0
29072,"01190 - SILVER",,,,,1.20,29071
29073,"01190 - GOLD",,,,,1.20,29071
29136,"KEPER TRAKA 6 MM",met,,,,,0
29137,"KEPER TRAKA 6 MM - 09307 WHITE",,,,,0.26,29136
29138,"KEPER TRAKA 6 MM - 09307 BLACK",,,,,0.26,29136
29139,"KEPER TRAKA 6 MM - 09163 NATUR",,,,,0.26,29136
30724,"KEPER TRAKA 10 MM",met,,,,,0
30725,"KEPER TRAKA 10 MM - 09726 WHITE",,,,,0.40,30724
30726,"KEPER TRAKA 10 MM - 09726 BLACK",,,,,0.40,30724
30727,"KEPER TRAKA 10 MM - 09164 NATUR",,,,,0.40,30724
30740,"KEPER TRAKA 15-16 MM",met,,,,,0
30756,"KEPER TRAKA 20 MM",met,,,,,0
30757,"KEPER TRAKA 20 MM - 09380 WHITE",,,,,0.50,30756
30758,"KEPER TRAKA 20 MM - 09380 BLACK",,,,,0.50,30756
30759,"KEPER TRAKA 20 MM - 09166 NATUR",,,,,0.50,30756
30772,"KEPER TRAKA 25 MM",met,,,,,0
30773,"KEPER TRAKA 25 MM - 09308 WHITE",,,,,0.60,30772
30774,"KEPER TRAKA 25 MM - 09308 BLACK",,,,,0.60,30772
30775,"KEPER TRAKA 25 MM - 09267 NATUR",,,,,0.60,30772
30788,"KEPER TRAKA 30 MM",met,,,,,0
30790,"KEPER TRAKA 30 MM - 09309 NATUR",,,,,0.58,30788
30791,"KEPER TRAKA 30 MM - 09725 WHITE",,,,,0.58,30788
30792,"KEPER TRAKA 30 MM - 09725",,,,,0.58,30788
30893,"17057 - 980",,,,,10.50,25270
30906,"17053 - 650",,,,,14.50,25247
30907,"17053 - 820",,,,,14.50,25247
30911,"17053 - 001",,,,,14.50,25247
30944,"POPELIN KARO 17151",met,gxA+!,"po dužini do 3% po širini do 2,5%",,,0
30946,"POPELIN KOCKA 145 CM 17151 - S875",,,,,6.37,30944
30948,"POPELIN KOCKA 145 CM 17151 - S665",,,,,6.37,30944
30949,"POPELIN KOCKA 145 CM 17151 - S315",,,,,6.37,30944
31314,15092,met,,,,,0
31315,"15092 - SILVER",,,,,1.30,31314
31316,"15092 - GOLD",,,,,1.30,31314
31365,"FISHBONE 8 MM 10212",met,,,,,0
31366,"FISHBONE 8 MM 10212 - WHITE",,,,,0.8,31365
31367,"FISHBONE 8 MM 10212 - BLACK",,,,,0.8,31365
31377,13167,met,,,,,0
31378,"13167 - WHITE",,,,,1.20,31377
31379,"13167 - BLACK",,,,,1.20,31377
31590,"09375 - 1",met,,,,,0
31594,"09375 - WHITE",,,,,0.90,31590
31595,"09375 - BLACK",,,,,0.90,31590
34758,"ČIPKA 7860 17167",met,sxA+$,"po dužini do 0% po širini do 0%",,,0
34760,"ČIPKA 7860 17167 - BLACK",,,,,86.27,34758
34770,"ČIPKA 7862 17168",met,sxA+$,"po dužini do 0% po širini do 0%",,,0
34773,"ČIPKA 7862 17168 - RED",,,,,86.27,34770
34774,"ČIPKA 7862 17168 - BLACK",,,,,86.27,34770
34882,"BROKAT ROSE 17163",met,sxA+$,"po dužini do 1% po širini do 1%",,,0
34883,"BROKAT ROSE 150 CM 17163 - 3",,,,,21.24,34882
34884,"BROKAT ROSE 150 CM 17163 - 2",,,,,21.24,34882
34885,"BROKAT ROSE 150 CM 17163 - 1",,,,,21.24,34882
34904,"KREP GEORGETTE 17166",met,txA+$,"po dužini do 1% po širini do 1%",,,0
34910,"KREP GEORGETTE 17166 - 18",,,,,6.37,34904
34940,17165,met,axA7!,"po dužini do 1,2% po širini do 1%",,,0
35105,17164,met,sxA+$,"po dužini do 0% po širini do 0%",,7.90,0
35377,"PLETENINA TOBIAS 17170",met,axA8!,"po dužini do 2,3% po širini do 2,5%",,,0
35378,"17170 - 870",,,,,10.62,35377
35380,"17170 - 097",,,,,10.62,35377
35437,"ČIPKA SA ELASTANOM 17169",met,ayA8!,"po dužini do 2% po širini do 2,5%",,,0
35439,"ČIPKA GLAMOUR 145 CM 17169 - 580",,,,,13.14,35437
35440,"ČIPKA GLAMOUR 145 CM 17169 - 455",,,,,13.14,35437
35441,"ČIPKA GLAMOUR 145 CM 17169 - 400",,,,,13.14,35437
35442,"ČIPKA GLAMOUR 145 CM 17169 - 210",,,,,13.14,35437
35443,"ČIPKA GLAMOUR 145 CM 17169 - 200",,,,,13.14,35437
35541,14586,met,,,,,0
35682,"CD PAILLETTES SARA 14338",met,"sx\+$","po dužini do 1% po širini do 1%",,,0
35683,"PAYETE SARA 14338 - 2",,,,,86.27,35682
35684,"PAYETE SARA 14338 - 1",,,,,86.27,35682
35694,"TKANINA 98039 15302",met,txA+!,"po dužini do 2,2% po širini do 1,8%",,51.76,0
35698,"TIL ČIPKA 14559",met,axA8&quot;,"po dužini do 2% po širini do 2%",,46.45,0
35859,12242,met,bxA+!,"po dužini do 2,4% po širini do 2,2%",yes,,0
35889,"16292 - 880",,,,,10.80,18742
35891,"16292 - N13",,,,,10.80,18742
35892,"16292 - 092",,,,,10.80,18742
35893,"16292 - 999",,,,,10.80,18742
35894,"16292 - 630",,,,,10.80,18742
35895,"16292 - 425",,,,,10.80,18742
35896,"16292 - 322",,,,,10.80,18742
35897,"16292 - 020",,,,,10.80,18742
35898,"16292 - 001",,,,,10.80,18742
35929,"JERSEY PEDDY CHECK 17177",met,bxA+!,"po dužini do 2% po širini do 2,5%",,,0
35933,"JERSEY PEDDY CHECK 150 CM 17177 - 999",,,,,11.28,35929
35935,"JERSEY PEDDY CHECK 150 CM 17177 - 020",,,,,11.28,35929
36037,"14084 - 328",,,,,1.99,6054
36038,"14084 - 111",,,,,1.99,6054
36082,17175,met,bxA+!,"po dužini do 2% po širini do 2,5%",yes,,0
36084,"17175 - 155",,,,,13.50,36082
36085,"17175 - 672",,,,,13.50,36082
36088,"17175 - 178",,,,,13.50,36082
36132,"SAMOLJEPLJIVA APLIKACIJA RUŽA 4x5 CM 17184",kom,,,,1.59,0
36137,"SAMOLJEPLJIVA APLIKACIJA RUŽA 8x5 CM 17185",kom,,,,2.52,0
36191,"SAMOLJEPLJIVA APLIKACIJA CVIJET 5x5 CM 17191",kom,,,,,0
36192,"SAMOLJEPLJIVA APLIKACIJA CVIJET 5x5 CM 17191 - PEACH",,,,,1.59,36191
36193,"SAMOLJEPLJIVA APLIKACIJA CVIJET 5x5 CM 17191 - LILLA",,,,,1.59,36191
36195,"SAMOLJEPLJIVA APLIKACIJA BABY 26x8 MM 17193",kom,,,,,0
36196,"SAMOLJEPLJIVA APLIKACIJA BABY 26x8 MM 17193 - PINK",,,,,0.4,36195
36197,"SAMOLJEPLJIVA APLIKACIJA BABY 26x8 MM 17193 - BLUE",,,,,0.4,36195
36246,"UKRASNA TRAKA 60 MM 17195",met,,,,,0
36249,"UKRASNA TRAKA 60 MM 17195 - 001",,,,,0.49,36246
36336,"APLIKACIJA 3493403 22x14,5 CM 17201",kom,,,,6.24,0
36339,"APLIKACIJA 3493409 25x9 CM 17204",kom,,,,6.11,0
36343,"APLIKACIJA 3493404 24,5x11,5 CM 17206",kom,,,,4.78,0
36368,"MUSLIN PRINT 16095 - 716/2",met,,,,11.95,10252
36369,"MUSLIN PRINT 16095 - 716/2",met,,,,11.95,10260
36457,"SPANGLE TINA 16356",met,ayE+!,"po dužini do 2% po širini do 1,8%",,,0
36459,"16356 - MINT",,,,,51.76,36457
36460,"16356 - GOLD-BROWN",,,,,51.76,36457
36461,"16356 - VIOLET",,,,,51.76,36457
36464,"16356 - BROWN",,,,,51.76,36457
36465,"16356 - BLACK",,,,,51.76,36457
36528,"09222 - 9",,,,,7.80,3485
36531,"09222 - 44",,,,,7.80,3485
36592,"FLANEL SOFTY VARIANO 16326 - 05001-9",,,,,9.95,20952
37306,"17053 - 540",,,,,14.50,25247
37344,"17175 - 999",,,,,13.50,36082
37345,"17175 - 020",,,,,13.50,36082
37346,"17175 - 001",,,,,13.50,36082
37391,"17170 - 800",,,,,10.62,35377
37501,17221,met,axA8!,"po dužini do 3% po širini do 2%",,26.28,0
37530,17212,met,axA8!,"po dužini do 2% po širini do 2,5%",yes,,0
37531,"17212 - 999",,,,,13.90,37530
37535,17056,met,"tx+$\","po dužini do 3% po širini do 2,5%",,,0
37536,"17056 - 999",,,,,18.80,37535
37537,"17056 - 600",,,,,18.80,37535
37538,"17056 - 440",,,,,18.80,37535
38002,12011,met,"tx\+$","po dužini do 1% po širini do 1%",,,0
38042,"GUMB KAPUT GRANDE CCA 48 MM 15349",kom,,,,,0
38043,"15349 - ROYAL BLUE",,,,,2.39,38042
38044,"15349 - PEACH",,,,,2.39,38042
38045,"15349 - ECRY",,,,,2.39,38042
38046,"15349 - CHOCOLATE BROWN",,,,,2.39,38042
38047,"15349 - VIOLET",,,,,2.39,38042
38048,"15349 - RED",,,,,2.39,38042
38049,"15349 - PETROLEUM",,,,,2.39,38042
38050,"15349 - NAVY BLUE",,,,,2.39,38042
38051,"15349 - LIGHT BROWN",,,,,2.39,38042
38053,"15349 - BORDEAUX",,,,,2.39,38042
38054,"15349 - BLACK",,,,,2.39,38042
38114,17313,kom,,,,0.4,0
38162,"METALNI GUMB SHIELD 13 MM 17310",kom,,,,,0
38163,"17310 - SILVER",,,,,0.24,38162
38263,"GUMB KOSTIM BLACK 22 MM 17311",kom,,,,,0
38264,"17311 - 3",,,,,0.33,38263
38301,14284,set,,,,2.90,0
38305,14283,set,,,,3.20,0
38419,09644,met,bxA8&quot;,"po dužini do 3,5% po širini do 3%",yes,,0
38520,"PAMUČNA TRAKA 7017 74 MM 15131",met,,,,,0
38521,"15131 - WHITE",,,,,2.90,38520
38522,"15131 - BEIGE",,,,,2.90,38520
38543,"UKRASNA TRAKA 1102 20 MM 14299",met,,,,,0
38544,"14299 - ECRY",,,,,0.8,38543
38545,"14299 - WHITE",,,,,0.8,38543
38546,"14299 - BLACK",,,,,0.8,38543
38563,17260,met,axA+!,"po dužini do 1% po širini do 1%",,,0
38564,"17260 - POWDER PINK",,,,,1.50,38563
38565,"17260 - ECRY",,,,,1.50,38563
38566,"17260 - BEIGE/GOLD",,,,,1.50,38563
38567,"17260 - BLACK",,,,,1.50,38563
38643,"UKRASNA TRAKA 1288 50 MM 17261",met,,,,,0
38644,"17261 - ECRY",,,,,2.65,38643
38645,"17261 - WHITE",,,,,2.65,38643
38646,"17261 - BLACK",,,,,2.65,38643
38659,"UKRASNA TRAKA 1015 80 MM 17249",met,,,,,0
38660,"17249 - ECRY",,,,,5.57,38659
38661,"17249 - BLACK",,,,,5.57,38659
38671,17259,met,axA+!,"po dužini do 1% po širini do 1%",,,0
38674,"17259 - WHITE",,,,,3.20,38671
38675,"17259 - BLACK",,,,,3.20,38671
38743,"UKRASNA TRAKA 1361 17250",met,,,,,0
38744,"17250 - POWDER PINK",,,,,5.04,38743
38745,"17250 - ECRY",,,,,5.04,38743
38747,"17250 - BLACK",,,,,5.04,38743
38763,17279,met,,,,,0
38764,"17279 - WHITE",,,,,1.60,38763
38765,"17279 - BLACK",,,,,1.60,38763
38775,"SAMOLJEPLJIVA APLIKACIJA RUŽA 17258",kom,,,,,0
38782,"17258 - 3",,,,,1.33,38775
38946,"UKRASNA TRAKA 3053 30 MM 17287",met,,,,2.50,0
38954,"PAMUČNA TRAKA 39 35 MM 17280",met,,,,1.70,0
38972,"GUMB KAPUT 38 MM 17304",kom,,,,0.8,0
38976,"GUMB KAPUT EARTH 50 MM 17302",kom,,,,,0
38980,"17302 - 1 DARK BLUE",,,,,2.39,38976
39030,"GUMB KAPUT WOODY 46 MM 17300",kom,,,,,0
39031,"17300 - TULIP RED",,,,,1.99,39030
39032,"17300 - SACRAMENTO GREEN",,,,,1.99,39030
39033,"17300 - ROYAL BLUE",,,,,1.99,39030
39035,"17300 - DARK BROWN",,,,,1.99,39030
39036,"17300 - DARK BLUE",,,,,1.99,39030
39037,"17300 - CAMEL",,,,,1.99,39030
39038,"17300 - ANTHRACITE",,,,,1.99,39030
39039,"17300 - VIOLET",,,,,1.99,39030
39040,"17300 - LIGHT BROWN",,,,,1.99,39030
39041,"17300 - IVORY",,,,,1.99,39030
39042,"17300 - BLACK",,,,,1.99,39030
39159,"UKRASNA TRAKA CCA 25 MM 17254",met,,,,,0
39160,"17254 - ROYAL",,,,,0.9,39159
39164,"17254 - LILAC",,,,,0.9,39159
39165,"17254 - WHITE",,,,,0.9,39159
39195,17253,met,,,,1.25,0
39222,"POMPON TRAKA MULTICOLOR CCA 5 MM 17255",met,,,,1.19,0
39271,"16297 - ROYAL BLUE",,,,,1.06,20990
39272,"16297 - LILAC",,,,,1.06,20990
39276,"16297 - LIGHT BLUE",,,,,1.06,20990
39277,"16297 - GREEN",,,,,1.06,20990
39308,"POMPON TRAKA CCA 30 MM 17323",met,,,,,0
39320,"17323 - BROWN",,,,,2.12,39308
39321,"17323 - BLACK",,,,,2.12,39308
39366,"13048 - 42",,,,,4.20,8411
39367,"13048 - 41",,,,,4.20,8411
39368,"13048 - 39",,,,,4.20,8411
39369,"13048 - 31",,,,,4.20,8411
39388,"16356 - BRIGHT GOLD",,,,,51.76,36457
39437,"14313 - STARS",kom,,,,,0
39438,"14313 - BRASS MESING",,,,,0.30,39437
39439,"14313 - SILVER",,,,,0.30,39437
39453,17289,met,,,,0.40,0
39457,17290,met,,,,0.50,0
39461,17291,met,,,,0.8,0
39465,"SATEN KEOPE 15319 - 447 LILLA",,,,,5.90,17218
39466,"SATEN KEOPE 15319 - 536 GRIGIO CHIARO",,,,,5.90,17218
39473,"15008 - 184",,,,,8.30,17631
39474,"15008 - 134",,,,,8.30,17631
39475,"15008 - 264",,,,,8.30,17631
39476,"15008 - 221",,,,,8.30,17631
39477,"15008 - 107",,,,,8.30,17631
39536,"GUMB ZL-SR 13 MM 17297",kom,,,,,0
39537,"17297 - SILVER",,,,,0.2,39536
39538,"17297 - GOLD",,,,,0.2,39536
39548,"GUMB HEART 18 MM 17298",kom,,,,,0
39553,"17298 - 6",,,,,0.2,39548
39554,"17298 - 5",,,,,0.2,39548
39560,"17298 - 10",,,,,0.2,39548
39640,17246,kom,,,,0.60,0
39713,17295,set,,,,2.90,0
39717,17252,met,,,,,0
39785,"ČIPKA JDM-3045 17403",met,sxA+$,"po dužini do 1,8% po širini do 1,5%",,,0
39786,"17403 - WHITE",,,,,126.09,39785
39787,"17403 - BLACK",,,,,126.09,39785
39999,"PAILETTES BRIGITTE 09258",met,axA8$,"po dužini do 1,8% po širini do 1,5%",,,0
40000,"09258 - WINE",,,,,51.76,39999
40001,"09258 - CAROLINA BLUE",,,,,51.76,39999
40002,"09258 - RED",,,,,51.76,39999
40003,"09258 - GOLD",,,,,51.76,39999
40004,"09258 - BLACK",,,,,51.76,39999
40078,"KANZO KREP 17127",met,axA8&quot;,"po dužini do 2,5% po širini do 2%",,,0
40080,"17127 - 8",,,,,21.24,40078
40081,"17127 - 3",,,,,21.24,40078
40083,"17127 - 2",,,,,21.24,40078
40118,"15296 - SMALL-WHITE/SILVER",,,,,12.61,8654
40120,"15296 - SMALL-TEAL",,,,,12.61,8654
40121,"15296 - SMALL-ROYAL BLUE",,,,,12.61,8654
40123,"15296 - SMALL-PINK",,,,,12.61,8654
40124,"15296 - SMALL-LIGHT RED",,,,,12.61,8654
40128,"15296 - SMALL-DARK RED",,,,,12.61,8654
40129,"15296 - SMALL-BLACK",,,,,12.61,8654
40130,"15296 - SMALL-ANTHRACITE",,,,,12.61,8654
40139,"15296 - BIG-GOLD",,,,,12.61,8654
40141,"15296 - BIG-BLACK/MULTICOLOR",,,,,12.61,8654
40444,"INTERLOCK 15342 - LOVE VIOLET",,,,,9.95,4425
40445,"INTERLOCK 15342 - LOVE PINK",,,,,9.95,4425
40510,00824,met,"hy\8!",,,0.60,0
40514,17325,set,,,,3.30,0
40518,17326,set,,,,3.30,0
40760,"14309 - WHITE",,,,,0.2,23397
40761,"14309 - BLACK",,,,,0.2,23397
40999,"17055 - 999",,,,,16.90,25340
41063,"10500 (00805)",kom,,,,,0
41073,"10500 (00805) - BLACK",,,,,1.06,41063
41685,"17053 - 179",,,,,14.50,25247
41696,"17212 - 605",,,,,13.90,37530
41697,"17212 - 535",,,,,13.90,37530
41698,"17212 - 400",,,,,13.90,37530
41743,"16292 - 650",,,,,10.80,18742
41744,"16292 - 320",,,,,10.80,18742
41753,"SANDRA 18003",met,"ax\,!","po dužini do 1% po širini do 1%",,,0
41754,"18003 - 592",,,,,8.9,41753
41755,"18003 - 999",,,,,8.9,41753
41765,"GEORGETTE BRODI CREPE 17137",met,"bx\+!","po dužini do 2,9% po širini do 2%",,,0
41770,00811,kom,,,,,0
41773,"00811 - WHITE",,,,,0.8,41770
41777,"00811 - BLACK",,,,,0.8,41770
41849,13431,kom,,,,,0
41850,"13431 - PINK",,,,,1.50,41849
41851,"13431 - YELLOW",,,,,1.50,41849
41852,"13431 - WHITE",,,,,1.50,41849
41853,"13431 - RED",,,,,1.50,41849
41854,"13431 - BLUE",,,,,1.50,41849
41873,14217,kom,,,,9.30,0
41973,18012,kom,,,,44.00,0
42009,"17212 - 001",,,,,13.90,37530
42092,18014,kom,,,,78.00,0
42097,18006,kom,,,,92.5,0
42127,"18003 - 970",,,,,8.9,41753
42128,"18003 - 650",,,,,8.9,41753
42374,18006,,,,,92.5,0
42477,"17050 - 20 NARANJA",,,,,19.3,25044
42572,09222-P,,,,,,0
42577,"PLATNO ŠTAMPA 09222 - 12742-1",met,,,,7.43,42572
42584,"09222 - 10779-2 -40%",met,,,,7.5,42572
42585,"PLATNO ŠTAMPA 09222 - 10779-1",met,,,,7.3,42572
42587,"PLATNO ŠTAMPA 09222 - 10102-2",met,,,,7.5,42572
42600,"PLATNO ŠTAMPA 09222 - 3342-3",met,,,,7.5,42572
42614,"PLATNO ŠTAMPA 09222 - 1731-5",met,,,,7.5,42572
42616,"PLATNO ŠTAMPA 09222 - 1712-5",met,,,,7.5,42572
42627,"PLATNO ŠTAMPA 09222 - 1231-1",met,,,,7.5,42572
42629,"PLATNO ŠTAMPA 09222 - 1231-6",met,,,,7.5,42572
42666,"09222 - 2852-MINT",met,,,,7.5,42572
42693,"09222 - 1796-6",met,,,,7.5,42572
42702,"PLATNO ŠTAMPA 09222 - 1796-GREY",met,,,,7.5,42572
42863,"13279 - MINI CAMARGUE",,,,,7.90,11162
43221,18023,kom,,,,5.50,0
43225,18024,kom,,,,3.50,0
43316,"13236 - 320",,,,,3.40,5698
43469,18024,,,,,3.50,0
43471,16431,,,,,8.50,0
43472,16432,,,,,6.50,0
43473,16410,,,,,3.80,0
43474,16411,,,,,3.80,0
43475,16412,,,,,3.80,0
43476,16413,,,,,3.80,0
43477,16414,,,,,4.10,0
43478,16415,,,,,3.80,0
43479,16416,,,,,4.10,0
43480,16417,,,,,3.80,0
43481,16418,,,,,4.10,0
43482,16419,,,,,4.10,0
43483,16420,,,,,4.10,0
43484,16421,,,,,4.10,0
43490,16428,,,,,5.60,0
43491,16422,,,,,4.10,0
43492,16423,,,,,4.90,0
43493,16424,,,,,4.90,0
43494,16425,,,,,4.90,0
43495,16426,,,,,5.20,0
43496,16427,,,,,5.60,0
43497,14217,,,,,9.30,0
43498,"KUKICE ZA VUNU 2,00-5,00 MM",,,,,,0
43500,"13330 - 4,50 mm",kom,,,,1.59,43498
43506,"IGLE ZA KUKIČANJE 6,00 MM 13147",,,,,1.99,0
43507,"IGLE ZA KUKIČANJE 7,00 MM 13148",,,,,2.12,0
43508,"ALUMINIUM GREY TRICOT/AFGHAN TRADITIONAL CROCHET HOOK 16071",,,,,2.65,0
43509,"KNITPRO JUMBO BIRCH CROCHET KUKICA 35 MM 16373",,,,,11.95,0
43510,14221,,,,,13.70,0
43512,14220,,,,,12.30,0
43514,14219,,,,,11.20,0
43516,14218,,,,,10.20,0
43518,14241,,,,,4.10,0
43520,14240,,,,,4.10,0
43522,14239,,,,,4.10,0
43524,14238,,,,,4.10,0
43526,14237,,,,,4.10,0
43528,14236,,,,,4.10,0
43530,14235,,,,,3.60,0
43532,13305,,,,,,0
43533,"13305 - 2,10",kom,,,,2.52,43532
43534,"13305 - 1,75",kom,,,,2.52,43532
43542,14245,,,,,35.90,0
43544,14244,,,,,51.1,0
43548,14204,,,,,11.00,0
43550,14205,,,,,11.00,0
43552,14206,,,,,12,0
43554,14207,,,,,12.00,0
43556,14208,,,,,13.00,0
43558,14209,,,,,13.00,0
43560,14212,,,,,13.00,0
43562,14211,,,,,13.00,0
43564,14210,,,,,13.00,0
43566,14189,,,,,10.30,0
43568,14188,,,,,9.50,0
43570,14187,,,,,8.50,0
43572,14186,,,,,8.50,0
43574,14185,,,,,7.50,0
43576,14184,,,,,7.50,0
43578,14183,,,,,7.50,0
43580,14182,,,,,7.50,0
43582,14181,,,,,7.00,0
43584,14180,,,,,7.00,0
43586,14191,,,,,12.80,0
43588,14190,,,,,10.30,0
43590,14229,,,,,10.00,0
43592,14228,,,,,11.50,0
43594,14227,,,,,11.50,0
43596,14226,,,,,11.50,0
43598,14225,,,,,10.00,0
43600,14224,,,,,10.00,0
43602,14223,,,,,11.50,0
43604,14230,,,,,13.00,0
43606,14231,,,,,12.00,0
43608,14232,,,,,12.80,0
43610,14233,,,,,12.80,0
43612,14234,,,,,12.80,0
43614,"KNITPRO BASIX ALU IGLE 5/1 2,00 MM 16374",,,,,2.26,0
43615,"KNITPRO BASIX ALU IGLE 5/1 2,50 MM 16375",,,,,2.65,0
43616,"KNITPRO BASIX ALU IGLE 5/1 4,50 MM 16379",,,,,4.38,0
43617,"KNITPRO BASIX ALU IGLE 5/1 4,00 MM 16378",,,,,3.98,0
43618,"KNITPRO BASIX ALU IGLE 5/1 3,50 MM 16377",,,,,3.58,0
43619,"KNITPRO BASIX ALU IGLE 5/1 3,00 MM 16376",,,,,3.19,0
43620,16400,,,,,5.00,0
43621,16402,,,,,6.00,0
43622,16401,,,,,5.50,0
43623,16406,,,,,4.20,0
43624,16405,,,,,3.70,0
43625,18023,,,,,5.50,0
43626,14247,,,,,3.20,0
43628,14269,,,,,4.60,0
43632,18026,,,,,,0
43641,"SUPERLANA MAXI MULTICOLOR 18025",,,,,,0
43643,"18025 - 52149",kom,,,,3.45,43641
43649,"GIZA NEXT 100 GR 18016",,,,,,0
43650,"18016 - 8",kom,,,,3.45,43649
43651,"18016 - 7",kom,,,,3.45,43649
43654,"18016 - 2",kom,,,,3.45,43649
43656,"18016 - 1",kom,,,,3.45,43649
43657,18014,,,,,78.00,0
43659,"KEPER SATEN PRINT S ELASTANOM 145 CM 10165",,,,,11.95,0
43660,"MINKY BABY PRINT 18004",,,,,,0
43661,"18004 - PINK",met,,,,10.62,43660
43663,"PROMOTIVNI SET ŠKARA 772024-772015 24 I 15 CM 18013",,,,,27.87,0
43664,18012,,,,,44.00,0
